const,profile
1,1.246661034
1,1.200091902
1,1.157448136
1,1.089467908
1,0.963320871
1,0.867327793
1,0.815049035
1,0.777579617
1,0.77365425
1,0.772762121
1,0.794708494
1,0.822186066
1,0.971706883
1,1.137999725
1,1.179751361
1,1.194560702
1,1.197772366
1,1.103563546
1,1.147634718
1,1.176896548
1,1.167618407
1,1.161016652
1,1.115339649
1,1.207764211
1,1.256652879
1,1.216328649
1,1.162622484
1,1.101244011
1,0.973847993
1,0.87339427
1,0.82075866
1,0.794173216
1,0.780969708
1,0.779720727
1,0.797206455
1,0.822007641
1,0.976702805
1,1.137286021
1,1.191527463
1,1.21329541
1,1.226498919
1,1.133360654
1,1.175647568
1,1.194739128
1,1.178680806
1,1.173149606
1,1.121406126
1,1.215079668
1,1.262184078
1,1.216328649
1,1.159946098
1,1.096069663
1,0.962964019
1,0.871966863
1,0.818082273
1,0.792567384
1,0.779899153
1,0.784895075
1,0.809160983
1,0.846273549
1,0.992761127
1,1.176896548
1,1.238810299
1,1.272889626
1,1.293587018
1,1.205979953
1,1.232030119
1,1.254690195
1,1.238810299
1,1.216685501
1,1.159232394
1,1.235598635
1,1.274495458
1,1.226677345
1,1.165655723
1,1.110522152
1,0.986873076
1,0.895162217
1,0.830750505
1,0.798098584
1,0.775616934
1,0.767944625
1,0.762770276
1,0.744035568
1,0.770621011
1,0.874107973
1,0.966710961
1,1.008641023
1,1.030944247
1,1.010782132
1,0.975632251
1,0.977059657
1,0.947440975
1,0.948333104
1,0.972777438
1,1.096783366
1,1.167261555
1,1.14370935
1,1.084115134
1,1.019881848
1,0.927814137
1,0.830036801
1,0.765625089
1,0.727085117
1,0.706566151
1,0.696217455
1,0.694076345
1,0.648934619
1,0.671059417
1,0.744213994
1,0.81736857
1,0.885348798
1,0.923353493
1,0.914253777
1,0.869825754
1,0.859477058
1,0.835389575
1,0.82967995
1,0.8576928
1,0.99008474
1,1.086256244
1,1.094999108
1,1.061990336
1,0.97991447
1,0.878568618
1,0.791139978
1,0.741716033
1,0.717093273
1,0.714416886
1,0.719055956
1,0.745462974
1,0.780969708
1,0.939411814
1,1.125866771
1,1.200984031
1,1.233814377
1,1.246304183
1,1.153165917
1,1.192241167
1,1.214187539
1,1.202768288
1,1.18064349
1,1.14031926
1,1.217756055
1,1.289126374
1,1.245768905
1,1.18956478
1,1.112663262
1,0.974740122
1,0.87339427
1,0.814156906
1,0.784716649
1,0.773475824
1,0.77918545
1,0.800596545
1,0.816119589
1,0.975453825
1,1.158697117
1,1.20187616
1,1.229889009
1,1.246125757
1,1.15387962
1,1.192419592
1,1.218648184
1,1.20651523
1,1.192062741
1,1.142817221
1,1.216150223
1,1.301437753
1,1.256117601
1,1.203303566
1,1.127829454
1,0.995080662
1,0.89248583
1,0.829501524
1,0.797206455
1,0.782932391
1,0.78257554
1,0.800061268
1,0.825754582
1,0.988122056
1,1.160481375
1,1.21757763
1,1.240772983
1,1.255582324
1,1.154414898
1,1.194560702
1,1.232922248
1,1.2277479
1,1.223822532
1,1.211332727
1,1.298939792
1,1.326238939
1,1.279848232
1,1.215079668
1,1.146207311
1,1.022736661
1,0.908365726
1,0.839671794
1,0.806127745
1,0.788820443
1,0.785787204
1,0.804878764
1,0.836638556
1,1.00025501
1,1.185639412
1,1.259329266
1,1.292516464
1,1.311608024
1,1.219540313
1,1.269499536
1,1.321243017
1,1.325882087
1,1.292516464
1,1.239167151
1,1.293051741
1,1.346757906
1,1.295549702
1,1.239167151
1,1.16280091
1,1.022736661
1,0.919606551
1,0.855016413
1,0.824862453
1,0.815762738
1,0.810231538
1,0.824684028
1,0.847522529
1,1.001503991
1,1.180465064
1,1.245947331
1,1.260756672
1,1.272889626
1,1.166191
1,1.196523386
1,1.215258094
1,1.202411437
1,1.165655723
1,1.130327415
1,1.189743205
1,1.274673884
1,1.226142068
1,1.177431826
1,1.109451597
1,0.991155295
1,0.900514991
1,0.825576156
1,0.790247849
1,0.771869992
1,0.762234999
1,0.767587773
1,0.732616317
1,0.775438508
1,0.882850837
1,0.975632251
1,1.003109823
1,1.024699344
1,1.010246855
1,0.978130212
1,0.963499297
1,0.946727272
1,0.944407736
1,0.949938936
1,1.062525613
1,1.144779905
1,1.1212277
1,1.066272555
1,1.009533152
1,0.914253777
1,0.827181989
1,0.795065345
1,0.762948702
1,0.716201144
1,0.703889764
1,0.695860603
1,0.698180138
1,0.666598773
1,0.705852448
1,0.777758043
1,0.84199133
1,0.900158139
1,0.901585545
1,0.85555169
1,0.830750505
1,0.801131822
1,0.794708494
1,0.810409964
1,0.860726038
1,0.958146523
1,1.050035807
1,1.036832299
1,0.976881231
1,0.888738888
1,0.806663022
1,0.752600006
1,0.722802898
1,0.708528835
1,0.707993557
1,0.722089195
1,0.811480519
1,0.939947092
1,1.108202617
1,1.184390432
1,1.196523386
1,1.208299488
1,1.118551313
1,1.142817221
1,1.147277866
1,1.131219544
1,1.113376965
1,1.081974025
1,1.057351265
1,1.115161223
1,1.207050508
1,1.172079052
1,1.082152451
1,0.963499297
1,0.868219922
1,0.812907925
1,0.782932391
1,0.763662405
1,0.761699722
1,0.78382452
1,0.837530685
1,0.952793749
1,1.124082513
1,1.181714045
1,1.19634496
1,1.203838843
1,1.113020113
1,1.131576396
1,1.142995647
1,1.123725661
1,1.109094746
1,1.074480141
1,1.058600246
1,1.102671417
1,1.197772366
1,1.161908781
1,1.07751338
1,0.953685878
1,0.862867148
1,0.807912003
1,0.781326559
1,0.766517218
1,0.764019257
1,0.786322481
1,0.84538142
1,0.965818832
1,1.129792138
1,1.186531541
1,1.220075591
1,1.237382893
1,1.154058046
1,1.186174689
1,1.206158379
1,1.190635334
1,1.182963025
1,1.154593324
1,1.153344343
1,1.199556624
1,1.244519925
1,1.191170612
1,1.103920398
1,0.976702805
1,0.872680567
1,0.821650789
1,0.788642017
1,0.776152211
1,0.77365425
1,0.790247849
1,0.853945858
1,0.978843915
1,1.14585046
1,1.20651523
1,1.210262172
1,1.224000958
1,1.122655106
1,1.134431209
1,1.144779905
1,1.125331493
1,1.111235855
1,1.068948942
1,1.05842182
1,1.101600862
1,1.18742367
1,1.162979336
1,1.073944864
1,0.959573929
1,0.868219922
1,0.812015796
1,0.774903231
1,0.756525374
1,0.765268238
1,0.781148133
1,0.846273549
1,0.966710961
1,1.134966486
1,1.190456909
1,1.209548469
1,1.213652262
1,1.122119829
1,1.148526847
1,1.149062124
1,1.133895931
1,1.111414281
1,1.056637562
1,1.055388581
1,1.11230641
1,1.182784599
1,1.130505841
1,1.070376348
1,0.967781516
1,0.868933625
1,0.804700338
1,0.762056573
1,0.731902614
1,0.727085117
1,0.725657711
1,0.752064729
1,0.735292704
1,0.843954013
1,0.923531918
1,0.949225233
1,0.962785593
1,0.943515607
1,0.915859609
1,0.903191378
1,0.877319637
1,0.855730116
1,0.847165678
1,0.882672411
1,0.933880614
1,1.056815988
1,1.023093512
1,0.963499297
1,0.878568618
1,0.78596563
1,0.713881608
1,0.691043107
1,0.670167288
1,0.664100811
1,0.66160285
1,0.669810437
1,0.634482129
1,0.697644861
1,0.775973785
1,0.828074118
1,0.865543535
1,0.856086968
1,0.806306171
1,0.789712572
1,0.758488057
1,0.728155672
1,0.739574923
1,0.770799437
1,0.86108289
1,0.983839837
1,0.96082291
1,0.910685261
1,0.830393653
1,0.751529451
1,0.699072267
1,0.675876914
1,0.663922386
1,0.675876914
1,0.697288009
1,0.779007024
1,0.878925469
1,1.066986258
1,1.151381659
1,1.173149606
1,1.187958947
1,1.092501147
1,1.119800294
1,1.134074357
1,1.119800294
1,1.100173456
1,1.063774594
1,1.04057924
1,1.070197922
1,1.167261555
1,1.115339649
1,1.031836376
1,0.915502758
1,0.830393653
1,0.775973785
1,0.739396497
1,0.723516601
1,0.723338176
1,0.746176677
1,0.802202377
1,0.899622862
1,1.074836993
1,1.147456292
1,1.164585168
1,1.174220161
1,1.082152451
1,1.106596785
1,1.122655106
1,1.111592707
1,1.093928553
1,1.061633484
1,1.048251549
1,1.085185689
1,1.162622484
1,1.099638179
1,1.026662028
1,0.920141828
1,0.828252543
1,0.781326559
1,0.757774354
1,0.736184833
1,0.736363259
1,0.755276393
1,0.813621628
1,0.900693416
1,1.082330876
1,1.159767672
1,1.189207928
1,1.209370043
1,1.121762977
1,1.151560085
1,1.161195078
1,1.149775827
1,1.128186306
1,1.102849843
1,1.095712811
1,1.109451597
1,1.157626562
1,1.114090668
1,1.034512763
1,0.925673028
1,0.840920775
1,0.785787204
1,0.749388342
1,0.735114278
1,0.730118356
1,0.75242158
1,0.810945241
1,0.904261932
1,1.095177534
1,1.167796833
1,1.18956478
1,1.208477914
1,1.115518074
1,1.138535002
1,1.147813143
1,1.131933248
1,1.115874926
1,1.069841071
1,1.081260322
1,1.104634101
1,1.170830071
1,1.11230641
1,1.040757666
1,0.930847376
1,0.83646013
1,0.772583695
1,0.741180755
1,0.723338176
1,0.720483363
1,0.743500291
1,0.805235616
1,0.902120823
1,1.094106979
1,1.158697117
1,1.18064349
1,1.202589863
1,1.109986875
1,1.128364732
1,1.137642873
1,1.118194461
1,1.098032346
1,1.042006647
1,1.036653873
1,1.07751338
1,1.154771749
1,1.093393276
1,1.028089435
1,0.936735427
1,0.845024568
1,0.788106739
1,0.747068806
1,0.724765582
1,0.720661789
1,0.71976966
1,0.731724188
1,0.734579001
1,0.828966247
1,0.904975636
1,0.926743583
1,0.938162834
1,0.92941997
1,0.901763971
1,0.888025185
1,0.866435664
1,0.847879381
1,0.836995407
1,0.852696877
1,0.908365726
1,1.046288866
1,0.997221772
1,0.933166911
1,0.859655483
1,0.774189527
1,0.717271699
1,0.675698488
1,0.654644244
1,0.647328787
1,0.653038412
1,0.662138128
1,0.630735188
1,0.691578384
1,0.75795278
1,0.808268854
1,0.835032724
1,0.832177911
1,0.794530068
1,0.775081656
1,0.750994174
1,0.737969091
1,0.742786587
1,0.778293321
1,0.843954013
1,0.975096973
1,0.96546198
1,0.904975636
1,0.829501524
1,0.748674639
1,0.706387725
1,0.68497663
1,0.676590617
1,0.671059417
1,0.697644861
1,0.756882225
1,0.8466304
1,1.035048041
1,1.116945481
1,1.146028885
1,1.165120446
1,1.07751338
1,1.112127984
1,1.110165301
1,1.097318643
1,1.083401431
1,1.034869615
1,1.020773977
1,1.033085357
1,1.146742589
1,1.115518074
1,1.034512763
1,0.920141828
1,0.82753884
1,0.769728882
1,0.732794743
1,0.712811054
1,0.711562073
1,0.737969091
1,0.771156289
1,0.866614089
1,1.056102284
1,1.124796216
1,1.145315182
1,1.150132679
1,1.067164684
1,1.097140217
1,1.107845765
1,1.094106979
1,1.078227083
1,1.047716272
1,1.029159989
1,1.045039885
1,1.147991569
1,1.098567624
1,1.017562313
1,0.9081873
1,0.825040879
1,0.771691566
1,0.741716033
1,0.736006407
1,0.732973169
1,0.750458897
1,0.776152211
1,0.882137134
1,1.068235239
1,1.125866771
1,1.147456292
1,1.165834149
1,1.078940786
1,1.106418359
1,1.116410203
1,1.098210772
1,1.082330876
1,1.04272035
1,1.02362879
1,1.03165795
1,1.144779905
1,1.110522152
1,1.036297021
1,0.915145906
1,0.827003563
1,0.763662405
1,0.741537607
1,0.725836137
1,0.727441969
1,0.740823904
1,0.769015179
1,0.863045574
1,1.047180995
1,1.113020113
1,1.136572318
1,1.147813143
1,1.0596708
1,1.085720967
1,1.088397353
1,1.069662645
1,1.048786827
1,1.00025501
1,0.989727888
1,1.013101668
1,1.126580474
1,1.081081896
1,1.003288249
1,0.896411197
1,0.815762738
1,0.74903149
1,0.720840214
1,0.70870726
1,0.704425041
1,0.703889764
1,0.706387725
1,0.706566151
1,0.784895075
1,0.846987252
1,0.888025185
1,0.906581468
1,0.910506835
1,0.886776204
1,0.884456669
1,0.873215844
1,0.873751121
1,0.882137134
1,0.922104512
1,0.97652438
1,1.034512763
1,0.999898159
1,0.931739505
1,0.8466304
1,0.771156289
1,0.717450124
1,0.679267004
1,0.655893225
1,0.653216838
1,0.654644244
1,0.659461741
1,0.66035387
1,0.745819826
1,0.821650789
1,0.864116128
1,0.880709727
1,0.871788438
1,0.852696877
1,0.843954013
1,0.823970324
1,0.809339409
1,0.79952599
1,0.829323098
1,0.878747044
1,0.991690572
1,0.936913853
1,0.870896309
1,0.797384881
1,0.713881608
1,0.650362025
1,0.615212143
1,0.596477435
1,0.582738649
1,0.583452352
1,0.572033101
1,0.565788198
1,0.63019991
1,0.705852448
1,0.76473296
1,0.782218688
1,0.744927697
1,0.680872836
1,0.66374396
1,0.653395264
1,0.637515368
1,0.638229071
1,0.664636089
1,0.722089195
1,0.860369187
1,0.850377342
1,0.816119589
1,0.750280471
1,0.681764965
1,0.634660555
1,0.608075112
1,0.599867525
1,0.600759654
1,0.617174827
1,0.625917691
1,0.697109584
1,0.82628986
1,0.906224616
1,0.944229311
1,0.96082291
1,0.92941997
1,0.913361648
1,0.915502758
1,0.89587592
1,0.883207688
1,0.867684644
1,0.875713805
1,0.896768049
1,1.029873693
1,1.002931397
1,0.931382653
1,0.818974402
1,0.734222149
1,0.689794126
1,0.66374396
1,0.647685638
1,0.648756193
1,0.673557379
1,0.712989479
1,0.855908542
1,1.031301099
1,1.092679573
1,1.116410203
1,1.127115751
1,1.04396933
1,1.076442825
1,1.099281327
1,1.085007263
1,1.061455058
1,1.02701888
1,1.00578621
1,1.0202387
1,1.131576396
1,1.090716889
1,1.006143062
1,0.890879998
1,0.791675255
1,0.745462974
1,0.714773737
1,0.702283932
1,0.703354486
1,0.724944008
1,0.758309632
1,0.889809443
1,1.061990336
1,1.121584551
1,1.149597401
1,1.155842304
1,1.051998491
1,1.083223005
1,1.111592707
1,1.097318643
1,1.081617173
1,1.031479525
1,1.019524996
1,1.04611044
1,1.152809066
1,1.120692422
1,1.030765821
1,0.909079429
1,0.821115512
1,0.766160367
1,0.748139361
1,0.727441969
1,0.722802898
1,0.744570845
1,0.779363875
1,0.918000719
1,1.086256244
1,1.145315182
1,1.163514613
1,1.174577013
1,1.083579857
1,1.110165301
1,1.125688345
1,1.122119829
1,1.1156965
1,1.086791521
1,1.081081896
1,1.098567624
1,1.160838227
1,1.113376965
1,1.027732583
1,0.909971558
1,0.825040879
1,0.764197683
1,0.743143439
1,0.725836137
1,0.722267621
1,0.7401102
1,0.764019257
1,0.896946475
1,1.074836993
1,1.135680189
1,1.156734433
1,1.170651645
1,1.078940786
1,1.107310488
1,1.120870848
1,1.11105743
1,1.090003186
1,1.061098207
1,1.04950053
1,1.067878387
1,1.151024808
1,1.097853921
1,1.018276016
1,0.918892848
1,0.842348181
1,0.780256004
1,0.744392419
1,0.720483363
1,0.712632628
1,0.712632628
1,0.699429119
1,0.721197066
1,0.812372648
1,0.906224616
1,0.938341259
1,0.966710961
1,0.943337182
1,0.917643867
1,0.9081873
1,0.880888153
1,0.865186683
1,0.858049651
1,0.874821676
1,0.905867765
1,1.033977486
1,0.999541307
1,0.93959024
1,0.850198916
1,0.778114895
1,0.712632628
1,0.679980707
1,0.66374396
1,0.652681561
1,0.65696378
1,0.614855292
1,0.634303704
1,0.697109584
1,0.771334715
1,0.823613473
1,0.853410581
1,0.846095123
1,0.80291608
1,0.777758043
1,0.747960935
1,0.740467052
1,0.741359181
1,0.773475824
1,0.814156906
1,0.959395503
1,0.940125517
1,0.892307404
1,0.813621628
1,0.746711955
1,0.699964396
1,0.674271082
1,0.666955624
1,0.669810437
1,0.682121817
1,0.68836672
1,0.809696261
1,0.965997258
1,1.029873693
1,1.0596708
1,1.072517458
1,1.007392042
1,1.008819449
1,1.019524996
1,1.005250933
1,0.99222585
1,0.972063735
1,0.952615323
1,0.969744199
1,1.071446903
1,1.042006647
1,0.970457903
1,0.862867148
1,0.781326559
1,0.72993993
1,0.699072267
1,0.675876914
1,0.666420347
1,0.668383031
1,0.634125278
1,0.658391186
1,0.720840214
1,0.793816365
1,0.831821059
1,0.868219922
1,0.864294554
1,0.834675872
1,0.815941164
1,0.786322481
1,0.781326559
1,0.779542301
1,0.806663022
1,0.839136517
1,0.975096973
1,0.96207189
1,0.908544151
1,0.817190144
1,0.754205838
1,0.709956241
1,0.689080423
1,0.679623856
1,0.68622561
1,0.706923002
1,0.732794743
1,0.88695463
1,1.057351265
1,1.113020113
1,1.151738511
1,1.165477297
1,1.077870232
1,1.112841687
1,1.142103518
1,1.130505841
1,1.119800294
1,1.087326799
1,1.062704039
1,1.06181191
1,1.151381659
1,1.116588629
1,1.024699344
1,0.915502758
1,0.825040879
1,0.779007024
1,0.752956858
1,0.737969091
1,0.737790665
1,0.756346948
1,0.770621011
1,0.913896925
1,1.084650412
1,1.143352499
1,1.171543774
1,1.182427748
1,1.088754205
1,1.121406126
1,1.132825377
1,1.125509919
1,1.109273172
1,1.071268477
1,1.052712194
1,1.048786827
1,1.135144912
1,1.121049274
1,1.037010724
1,0.922104512
1,0.832177911
1,0.78043443
1,0.750280471
1,0.734400575
1,0.739039646
1,0.761521296
1,0.767944625
1,0.911934242
1,1.074836993
1,1.135501764
1,1.148883698
1,1.164763594
1,1.076799677
1,1.112663262
1,1.130327415
1,1.117480758
1,1.096248088
1,1.052712194
1,1.024699344
1,1.034869615
1,1.126402048
1,1.093571702
1,1.019881848
1,0.909971558
1,0.828252543
1,0.771334715
1,0.739396497
1,0.71209735
1,0.707815131
1,0.711205221
1,0.678374875
1,0.728512524
1,0.822364492
1,0.882850837
1,0.9026561
1,0.922818215
1,0.90604619
1,0.887489908
1,0.881601856
1,0.868755199
1,0.851447897
1,0.843954013
1,0.845559846
1,0.867684644
1,1.004358804
1,0.979736044
1,0.919071273
1,0.83431902
1,0.766695644
1,0.711205221
1,0.674627933
1,0.655714799
1,0.643403419
1,0.650183599
1,0.603436041
1,0.626274543
1,0.693897919
1,0.758488057
1,0.8016671
1,0.824862453
1,0.815941164
1,0.784538223
1,0.767409347
1,0.736541684
1,0.721197066
1,0.723873453
1,0.756882225
1,0.789712572
1,0.910506835
1,0.90140712
1,0.847879381
1,0.77579536
1,0.708171983
1,0.648934619
1,0.625917691
1,0.615568995
1,0.613784737
1,0.614855292
1,0.574709488
1,0.604863447
1,0.666598773
1,0.730653633
1,0.773118973
1,0.802023951
1,0.800418119
1,0.766160367
1,0.758309632
1,0.725657711
1,0.721375492
1,0.721732343
1,0.753670561
1,0.792388959
1,0.918892848
1,0.9137185
1,0.862153445
1,0.778293321
1,0.718163828
1,0.672308398
1,0.660710721
1,0.650183599
1,0.653395264
1,0.677125895
1,0.696931158
1,0.858406503
1,1.019703422
1,1.071803754
1,1.101600862
1,1.132111673
1,1.055388581
1,1.082687728
1,1.095712811
1,1.088575779
1,1.076978103
1,1.037010724
1,1.019346571
1,1.010603707
1,1.108737894
1,1.08304458
1,1.013815371
1,0.901050268
1,0.816119589
1,0.768836753
1,0.742429736
1,0.728690949
1,0.727620395
1,0.746890381
1,0.756168522
1,0.89034472
1,1.057172839
1,1.107845765
1,1.137642873
1,1.147813143
1,1.050214233
1,1.081081896
1,1.103920398
1,1.102492991
1,1.091430592
1,1.051463214
1,1.029516841
1,1.04396933
1,1.117659184
1,1.09660494
1,1.016848609
1,0.905332487
1,0.816298015
1,0.768479902
1,0.734757427
1,0.720304937
1,0.725300859
1,0.748496213
1,0.754741116
1,0.901942397
1,1.063596168
1,1.135501764
1,1.155128601
1,1.168688962
1,1.0707332
1,1.105347804
1,1.1267589
1,1.11783761
1,1.100887159
1,1.059849226
1,1.040936092
1,1.032193228
1,1.113555391
1,1.103741972
1,1.032550079
1,0.909971558
1,0.82628986
1,0.772762121
1,0.742608162
1,0.731367336
1,0.735827981
1,0.747247232
1,0.743857142
1,0.892842681
1,1.067521535
1,1.124796216
1,1.149418976
1,1.161016652
1,1.074480141
1,1.089646334
1,1.111592707
1,1.10213614
1,1.078940786
1,1.033442208
1,1.021309254
1,1.016670184
1,1.09874605
1,1.072695883
1,1.01256639
1,0.90943628
1,0.825219305
1,0.770977863
1,0.738504368
1,0.718520679
1,0.702819209
1,0.702997635
1,0.666241921
1,0.719055956
1,0.813086351
1,0.892664256
1,0.926386731
1,0.935129595
1,0.921033957
1,0.88909574
1,0.870182605
1,0.846095123
1,0.828609395
1,0.833605317
1,0.833248466
1,0.863937703
1,0.972420586
1,0.974204844
1,0.911934242
1,0.83431902
1,0.737612239
1,0.695503751
1,0.654465818
1,0.644830826
1,0.64126231
1,0.639299626
1,0.591659938
1,0.628772504
1,0.691578384
1,0.752778432
1,0.804521913
1,0.83431902
1,0.817903847
1,0.766160367
1,0.75581167
1,0.728690949
1,0.716557995
1,0.732973169
1,0.763840831
1,0.793281087
1,0.911934242
1,0.92513775
1,0.882137134
1,0.796314326
1,0.729761504
1,0.684441352
1,0.667312476
1,0.657677483
1,0.66374396
1,0.686404036
1,0.703711338
1,0.855908542
1,1.025056196
1,1.098210772
1,1.124974642
1,1.140676112
1,1.064666723
1,1.093036424
1,1.106596785
1,1.092144295
1,1.081081896
1,1.039508685
1,1.025413048
1,1.025413048
1,1.099638179
1,1.090360037
1,1.0147075
1,0.880531302
1,0.805235616
1,0.748139361
1,0.718163828
1,0.708885686
1,0.718163828
1,0.737969091
1,0.736006407
1,0.882137134
1,1.064845148
1,1.1156965
1,1.144958331
1,1.158697117
1,1.067878387
1,1.110700578
1,1.119978719
1,1.108202617
1,1.094285405
1,1.061633484
1,1.035761744
1,1.033977486
1,1.104990952
1,1.109808449
1,1.031836376
1,0.903726655
1,0.811480519
1,0.772405269
1,0.740645478
1,0.733151594
1,0.732973169
1,0.754027412
1,0.752956858
1,0.902477674
1,1.081617173
1,1.127115751
1,1.141568241
1,1.15941082
1,1.073052735
1,1.106418359
1,1.142638795
1,1.13353908
1,1.115518074
1,1.081974025
1,1.055388581
1,1.049322104
1,1.108202617
1,1.109094746
1,1.035404892
1,0.914432203
1,0.825933008
1,0.776687488
1,0.75581167
1,0.720840214
1,0.722802898
1,0.741002329
1,0.755097967
1,0.892842681
1,1.067699961
1,1.128364732
1,1.152095363
1,1.166369426
1,1.078405509
1,1.114982797
1,1.131933248
1,1.125331493
1,1.112841687
1,1.072874309
1,1.048429975
1,1.049143678
1,1.114982797
1,1.120870848
1,1.037902853
1,0.916573312
1,0.826825137
1,0.782397114
1,0.754205838
1,0.744927697
1,0.740645478
1,0.759023335
1,0.765268238
1,0.913183222
1,1.089289482
1,1.139783983
1,1.157269711
1,1.164763594
1,1.085185689
1,1.102314566
1,1.128186306
1,1.115874926
1,1.093928553
1,1.047716272
1,1.033977486
1,1.028981564
1,1.076442825
1,1.08429356
1,1.013815371
1,0.914075351
1,0.835032724
1,0.781504985
1,0.743678716
1,0.723873453
1,0.709599389
1,0.720126511
1,0.686939313
1,0.744392419
1,0.835032724
1,0.898730733
1,0.938341259
1,0.951544768
1,0.934951169
1,0.908722577
1,0.897481752
1,0.876962786
1,0.861439741
1,0.853589006
1,0.870896309
1,0.88570565
1,0.983839837
1,0.982769282
1,0.920141828
1,0.837352259
1,0.760093889
1,0.700142822
1,0.67052414
1,0.655357947
1,0.658034334
1,0.655179522
1,0.608967241
1,0.640548606
1,0.708528835
1,0.770442586
1,0.822364492
1,0.853232155
1,0.845024568
1,0.80505719
1,0.785251927
1,0.762770276
1,0.758844909
1,0.752243154
1,0.774903231
1,0.800774971
1,0.891593701
1,0.942801904
1,0.893021107
1,0.804343487
1,0.736006407
1,0.683192372
1,0.664100811
1,0.654108967
1,0.668561456
1,0.685155055
1,0.712989479
1,0.862867148
1,1.054674878
1,1.107488914
1,1.15263064
1,1.171365348
1,1.090181611
1,1.123190384
1,1.135144912
1,1.130684267
1,1.120870848
1,1.091609018
1,1.069841071
1,1.056459136
1,1.101600862
1,1.106953636
1,1.030765821
1,0.914253777
1,0.838958091
1,0.790961552
1,0.764376109
1,0.749209916
1,0.742608162
1,0.757774354
1,0.762413425
1,0.915502758
1,1.096248088
1,1.145493608
1,1.18403358
1,1.206693656
1,1.120870848
1,1.152987492
1,1.176539697
1,1.170473219
1,1.158697117
1,1.111235855
1,1.104098823
1,1.08768365
1,1.141925092
1,1.143887776
1,1.05289062
1,0.935486447
1,0.833962169
1,0.793281087
1,0.770799437
1,0.760629167
1,0.758309632
1,0.771691566
1,0.778114895
1,0.93066895
1,1.113376965
1,1.177074974
1,1.20651523
1,1.214901243
1,1.124260938
1,1.149062124
1,1.175290716
1,1.167261555
1,1.153165917
1,1.13014899
1,1.102671417
1,1.093928553
1,1.138535002
1,1.131933248
1,1.049143678
1,0.917287015
1,0.844846142
1,0.797563307
1,0.774189527
1,0.757774354
1,0.757417503
1,0.775081656
1,0.784895075
1,0.931382653
1,1.097675495
1,1.158875543
1,1.184212006
1,1.202589863
1,1.118372887
1,1.151916937
1,1.156556007
1,1.150311105
1,1.136215467
1,1.094999108
1,1.073944864
1,1.069484219
1,1.097675495
1,1.123190384
1,1.057172839
1,0.936378576
1,0.849842065
1,0.790069423
1,0.759380186
1,0.743678716
1,0.752064729
1,0.757595928
1,0.759023335
1,0.924424047
1,1.093750127
1,1.136037041
1,1.162444059
1,1.178323954
1,1.092679573
1,1.117302332
1,1.138535002
1,1.125866771
1,1.108381043
1,1.062347187
1,1.05628071
1,1.042185072
1,1.081617173
1,1.095712811
1,1.029695267
1,0.922996641
1,0.840742349
1,0.790247849
1,0.757595928
1,0.737790665
1,0.734400575
1,0.733508446
1,0.700856525
1,0.746711955
1,0.832891614
1,0.908722577
1,0.940482369
1,0.977416509
1,0.964569851
1,0.928170989
1,0.916573312
1,0.898195455
1,0.879460747
1,0.877676489
1,0.885348798
1,0.901050268
1,0.974204844
1,0.981698728
1,0.928349415
1,0.841634478
1,0.764376109
1,0.714060034
1,0.676233766
1,0.667490902
1,0.663030257
1,0.663922386
1,0.611286776
1,0.626452969
1,0.703354486
1,0.770085734
1,0.817190144
1,0.859298632
1,0.858406503
1,0.813443202
1,0.792388959
1,0.76473296
1,0.762234999
1,0.761699722
1,0.782040262
1,0.816654867
1,0.878211766
1,0.926208305
1,0.888382037
1,0.804521913
1,0.734935852
1,0.694611622
1,0.670880992
1,0.662138128
1,0.666241921
1,0.686939313
1,0.711026796
1,0.858584929
1,1.040222389
1,1.107132062
1,1.131219544
1,1.152809066
1,1.068235239
1,1.104277249
1,1.114090668
1,1.105169378
1,1.092322721
1,1.050392659
1,1.032371654
1,1.006678339
1,1.04611044
1,1.089646334
1,1.014172222
1,0.902299249
1,0.821829215
1,0.767230921
1,0.737790665
1,0.726014563
1,0.730118356
1,0.740288626
1,0.748496213
1,0.893556385
1,1.065558852
1,1.105169378
1,1.126402048
1,1.150846382
1,1.068413664
1,1.099281327
1,1.114804371
1,1.106061507
1,1.097497069
1,1.058957097
1,1.035761744
1,1.021666106
1,1.05628071
1,1.101422437
1,1.025413048
1,0.902120823
1,0.820401808
1,0.767409347
1,0.751351026
1,0.734757427
1,0.739396497
1,0.7456414
1,0.763840831
1,0.906759894
1,1.079119212
1,1.121584551
1,1.144423053
1,1.164228317
1,1.078762361
1,1.109273172
1,1.128721583
1,1.118729739
1,1.109808449
1,1.08090347
1,1.051106362
1,1.036475447
1,1.059313949
1,1.10338512
1,1.036118595
1,0.916216461
1,0.823256621
1,0.776330637
1,0.751529451
1,0.73672011
1,0.737612239
1,0.734043723
1,0.74903149
1,0.892664256
1,1.060206078
1,1.109808449
1,1.133182228
1,1.142281944
1,1.065023574
1,1.099459753
1,1.129792138
1,1.12461779
1,1.11105743
1,1.092857998
1,1.062347187
1,1.054674878
1,1.062347187
1,1.11908659
1,1.045575163
1,0.926743583
1,0.827360414
1,0.783467669
1,0.762948702
1,0.744392419
1,0.743857142
1,0.747960935
1,0.771869992
1,0.919249699
1,1.093571702
1,1.153165917
1,1.189207928
1,1.201697734
1,1.12461779
1,1.144779905
1,1.179037658
1,1.169759516
