"const","wind","solar","hydro"
1,1.579357523,2.909725476,0.245876209
1,1.416137446,2.284404647,0.246042986
1,1.252917369,1.451550952,0.246209763
1,1.096166949,0.593821402,0.246376539
1,0.941246198,0,0.246543316
1,1.051866211,0,0.246710093
1,1.162486224,0,0.24687687
1,1.27611547,0,0.247043647
1,1.392661554,0,0.247210424
1,1.509207639,0,0.247377201
1,1.628378903,0,0.247543978
1,1.711726927,0,0.247710755
1,1.789260653,0,0.247877531
1,1.866258352,0,0.248044308
1,1.94325605,0,0.248211085
1,2.019255386,0,0.248377862
1,2.0949301,0.045841074,0.248544639
1,2.200561486,0.17991137,0.248711416
1,2.306192872,0.385515178,0.248878193
1,2.394985108,0.598187517,0.24904497
1,2.481041447,0.767503185,0.249211746
1,2.566573387,0.864471969,0.249378523
1,2.632333827,0.886158364,0.2495453
1,2.594283389,0.834990081,0.249712077
1,2.550840695,0.707493468,0.249878854
1,2.499683979,0.515780335,0.250045631
1,2.448527264,0.299351427,0.250212408
1,2.397370549,0.111343466,0.250379185
1,2.346213833,0,0.250545961
1,2.275798363,0,0.250712738
1,2.199637638,0,0.250879515
1,2.123476913,0,0.251046292
1,2.047316188,0,0.251213069
1,1.971155463,0,0.251379846
1,1.89382071,0,0.251546623
1,1.955307042,0,0.2517134
1,2.015854469,0,0.251880177
1,2.076284334,0,0.252046953
1,2.1367142,0,0.25221373
1,2.197144065,0,0.252380507
1,2.257573931,0.069319473,0.252547284
1,2.150988147,0.917024931,0.252714061
1,2.044402362,1.764586506,0.252880838
1,1.937391185,2.507903067,0.253047615
1,1.828942013,3.000009581,0.253214392
1,1.720492841,3.219531633,0.253381168
1,1.603242132,3.258125112,0.253547945
1,1.624831599,3.159825623,0.253714722
1,1.646421065,2.838016074,0.253881499
1,1.668010532,2.234669656,0.254048276
1,1.689599999,1.427202804,0.254215053
1,1.711189466,0.59289562,0.25438183
1,1.731710999,0,0.254548607
1,1.839832031,0,0.254715383
1,1.947953063,0,0.25488216
1,2.054460263,0,0.255048937
1,2.160723545,0,0.255215714
1,2.266986827,0,0.255382491
1,2.363559316,0,0.255549268
1,2.246643637,0,0.255716045
1,2.120037165,0,0.255882822
1,1.993430693,0,0.256049599
1,1.865157702,0,0.256216375
1,1.73633783,0,0.256383152
1,1.598343167,0.072289389,0.256549929
1,1.667169061,0.516115364,0.256716706
1,1.73468199,1.017572464,0.256883483
1,1.798264006,1.482979801,0.25705026
1,1.861846022,1.813530937,0.257217037
1,1.925428038,1.977596244,0.257383814
1,1.988548526,2.009986592,0.25755059
1,1.921492487,1.930587307,0.257717367
1,1.853974921,1.701379571,0.257884144
1,1.786457354,1.308555841,0.258050921
1,1.718939787,0.814537911,0.258217698
1,1.645868399,0.332304605,0.258384475
1,1.573687133,0,0.258551252
1,1.49863143,0,0.258718029
1,1.423575726,0,0.258884806
1,1.348520023,0,0.259051582
1,1.27346432,0,0.259218359
1,1.199350579,0,0.259385136
1,1.128111268,0,0.259552828
1,1.102405624,0,0.259720521
1,1.07669998,0,0.259888213
1,1.050994336,0,0.260055905
1,1.025288692,0,0.260223598
1,0.999583048,0,0.26039129
1,0.973877405,0.056953382,0.260558982
1,0.930925856,0.205798499,0.260726675
1,0.887974307,0.426267654,0.260894367
1,0.845759588,0.651093311,0.261062059
1,0.804773693,0.82769274,0.261229751
1,0.767037689,0.927219607,0.261397444
1,0.729301685,0.949178271,0.261565136
1,0.680254925,0.897154841,0.261732828
1,0.631208164,0.765407822,0.261900521
1,0.582161403,0.564327567,0.262068213
1,0.53756994,0.334313341,0.262235905
1,0.50008705,0.131229303,0.262403597
1,0.462604159,0,0.26257129
1,0.412078208,0,0.262738982
1,0.361552257,0,0.262906674
1,0.322644174,0,0.263074367
1,0.287706016,0,0.263242059
1,0.252767858,0,0.263409751
1,0.217829701,0,0.263577444
1,0.264166925,0,0.263745136
1,0.310504148,0,0.263912828
1,0.360480716,0,0.26408052
1,0.427491471,0,0.264248213
1,0.494502225,0,0.264415905
1,0.564444365,0.0806177,0.264583597
1,0.604022978,0.576632464,0.26475129
1,0.643601591,1.117192617,0.264918982
1,0.683180204,1.610755187,0.265086674
1,0.722758818,1.954094172,0.265254366
1,0.762337431,2.11888317,0.265422059
1,0.801916044,2.15021765,0.265589751
1,1.011803904,2.072448326,0.265757443
1,1.225210028,1.838663427,0.265925136
1,1.449605259,1.426805869,0.266092828
1,1.679896635,0.899400146,0.26626052
1,1.904210412,0.375981581,0.266428213
1,2.122755196,0,0.266595905
1,2.044856941,0,0.266763597
1,1.966958686,0,0.266931289
1,1.887782657,0,0.267098982
1,1.808522544,0,0.267266674
1,1.729262432,0,0.267434366
1,1.644331392,0,0.267602059
1,1.662169844,0,0.267769751
1,1.680008296,0,0.267937443
1,1.697846748,0,0.268105135
1,1.715685199,0,0.268272828
1,1.732398977,0,0.26844052
1,1.748878308,0.087057919,0.268608212
1,1.81428407,0.95621019,0.268775905
1,1.879689832,1.804530603,0.268943597
1,1.945095594,2.539758235,0.269111289
1,2.009670561,3.01696579,0.269278982
1,2.073952512,3.220499808,0.269446674
1,2.138234464,3.253879784,0.269614366
1,2.371739125,3.166673823,0.269782058
1,2.569975596,2.861509759,0.269949751
1,2.71833501,2.270741282,0.270117443
1,2.843067361,1.467950071,0.270285135
1,2.918673824,0.629229816,0.270452828
1,2.943080554,0,0.27062052
1,2.942903812,0,0.270788212
1,2.942727071,0,0.270955904
1,2.942550329,0,0.271123597
1,2.942373588,0,0.271291289
1,2.942196847,0,0.271458981
1,2.942020105,0,0.271626674
1,2.93443312,0,0.271794366
1,2.918797733,0,0.271962058
1,2.896711246,0,0.272129751
1,2.85750948,0,0.272297443
1,2.808469992,0,0.272465135
1,2.754043687,0.091311189,0.272632827
1,2.772302557,0.888145321,0.27280052
1,2.790561426,1.673004332,0.272968212
1,2.808579379,2.35638609,0.273135904
1,2.824962338,2.802414585,0.273303597
1,2.841345296,2.99408705,0.273471289
1,2.857728254,3.025761694,0.273638981
1,2.807915275,2.943218993,0.273806673
1,2.752563394,2.656778603,0.273974366
1,2.689094922,2.10593802,0.274142058
1,2.624452125,1.361172249,0.27430975
1,2.5537529,0.586624194,0.274477443
1,2.465154243,0,0.274645135
1,2.514188413,0,0.274812827
1,2.563222583,0,0.27498052
1,2.602429219,0,0.275148212
1,2.638270546,0,0.275315904
1,2.67404655,0,0.275483596
1,2.709822554,0,0.275651289
1,2.716902553,0,0.275818981
1,2.723982552,0,0.275986673
1,2.731062551,0,0.276154366
1,2.73814255,0,0.276322058
1,2.745222549,0,0.27648975
1,2.751330836,0.089441766,0.276657442
1,2.720982319,0.450096979,0.276825135
1,2.68966209,0.86913888,0.276992827
1,2.658341861,1.261349093,0.277160519
1,2.627021632,1.542100707,0.277328212
1,2.595036685,1.682057042,0.277495904
1,2.560019019,1.709623919,0.277663596
1,2.566650989,1.641959809,0.277831289
1,2.572349072,1.446620045,0.277998981
1,2.578047154,1.113970066,0.278166673
1,2.583745237,0.699028886,0.278334365
1,2.58944332,0.297498464,0.278502058
1,2.595141402,0.000604628,0.27866975
1,2.44678935,0,0.278837442
1,2.283572958,0,0.279005135
1,2.091733619,0,0.279172827
1,1.898805908,0,0.279340519
1,1.702363285,0,0.279508211
1,1.497164444,0,0.279675904
1,1.260525339,0,0.279843596
1,1.033702216,0,0.280011288
1,0.811115551,0,0.280178981
1,0.613612181,0,0.280346673
1,0.44828109,0,0.280514365
1,0.313272757,0.300560153,0.280682058
1,0.414830143,1.468725969,0.28084975
1,0.53218649,2.691669523,0.281017442
1,0.679632369,3.692873849,0.281185134
1,0.83553548,4.286791447,0.281352827
1,1.009206028,4.49312107,0.281520519
1,1.183992077,4.515512157,0.281688211
1,1.204881941,4.446055591,0.281855904
1,1.226245266,4.102251262,0.282023596
1,1.24825423,3.334517972,0.282191288
1,1.270263194,2.214142115,0.28235898
1,1.292272159,0.979549255,0.282526673
1,1.314281123,0.00370672,0.282694365
1,1.129621671,0,0.282862057
1,0.949912078,0,0.28302975
1,0.776774743,0,0.283197442
1,0.618887029,0,0.283365134
1,0.482457414,0,0.283532827
1,0.361795258,0,0.283700519
1,0.331933629,0,0.283868211
1,0.305296156,0,0.284035903
1,0.279069052,0,0.284203596
1,0.252841948,0,0.284371288
1,0.226614844,0,0.28453898
1,0.206690966,0.289783671,0.284706673
1,0.212507013,1.372391642,0.284874365
1,0.218828863,2.512752157,0.285042057
1,0.228049425,3.452484548,0.285209749
1,0.237269986,4.01517767,0.285377442
1,0.246490547,4.21432566,0.285545134
1,0.255711109,4.236827036,0.285712826
1,0.260753229,4.168273315,0.285880519
1,0.26579535,3.839526103,0.286048211
1,0.27083747,3.115297345,0.286215903
1,0.275879591,2.066635455,0.286383596
1,0.280921711,0.918190119,0.286551288
1,0.285963831,0.007663133,0.28671898
1,0.308100052,0,0.286886672
1,0.330547643,0,0.287054365
1,0.35438665,0,0.287222057
1,0.386030412,0,0.287389749
1,0.418042792,0,0.287557442
1,0.450055173,0,0.287770132
1,0.431965657,0,0.287982823
1,0.41387614,0,0.288195513
1,0.395786624,0,0.288408204
1,0.377697107,0,0.288620894
1,0.359607591,0,0.288833585
1,0.345078172,0.281247124,0.289046276
1,0.367604733,1.293687806,0.289258966
1,0.393691391,2.364277379,0.289471657
1,0.41977805,3.250089758,0.289684347
1,0.445864708,3.783297341,0.289897038
1,0.471951367,3.973584498,0.290109729
1,0.498038026,3.995368229,0.290322419
1,0.488024542,3.929358443,0.29053511
1,0.478011058,3.616451092,0.2907478
1,0.467997574,2.93177851,0.290960491
1,0.45798409,1.944961698,0.291173182
1,0.447970606,0.868422891,0.291385872
1,0.437957123,0.011755535,0.291598563
1,0.459718514,0,0.291811253
1,0.481479906,0,0.292023944
1,0.503241298,0,0.292236634
1,0.525002689,0,0.292449325
1,0.546764081,0,0.292662016
1,0.573620286,0,0.292874706
1,0.583282406,0,0.293087397
1,0.592944526,0,0.293300087
1,0.602606646,0,0.293512778
1,0.612268765,0,0.293725469
1,0.621930885,0,0.293938159
1,0.631593005,0.230118159,0.29415085
1,0.575734839,1.0004561,0.29436354
1,0.527453118,1.837446775,0.294576231
1,0.484764763,2.550134462,0.294788921
1,0.442076408,2.998335459,0.295001612
1,0.399388054,3.174510053,0.295214303
1,0.356699699,3.199215083,0.295426993
1,0.462067582,3.130552958,0.295639684
1,0.572194,2.854881793,0.295852374
1,0.710068997,2.291206233,0.296065065
1,0.85172406,1.506959884,0.296277756
1,1.008139026,0.674139224,0.296490446
1,1.165069916,0.017651999,0.296703137
1,1.115337331,0,0.296915827
1,1.065604745,0,0.297128518
1,1.01587216,0,0.297341208
1,0.966139574,0,0.297553899
1,0.916406989,0,0.29776659
1,0.866674403,0,0.29797928
1,0.889681633,0,0.298191971
1,0.912688864,0,0.298404661
1,0.935696094,0,0.298617352
1,0.958703324,0,0.298830043
1,0.981710554,0,0.299042733
1,1.004717784,0.306528267,0.299255424
1,0.909110839,1.359623021,0.299468114
1,0.815366398,2.462287426,0.299680805
1,0.730820593,3.364437932,0.299893495
1,0.646823062,3.896070668,0.300106186
1,0.562825532,4.073866152,0.300318877
1,0.496082588,4.090412132,0.300531567
1,0.576011025,4.034966627,0.300744258
1,0.673194049,3.731821072,0.300956948
1,0.770377073,3.041773064,0.301169639
1,0.873535409,2.031703055,0.30138233
1,0.984150233,0.918637034,0.30159502
1,1.094765057,0.018416857,0.301807711
1,1.148557452,0,0.302020401
1,1.202349846,0,0.302233092
1,1.258242688,0,0.302445782
1,1.314916817,0,0.302658473
1,1.371590947,0,0.302871164
1,1.428265077,0,0.303083854
1,1.270509488,0,0.303296545
1,1.118051187,0,0.303509235
1,0.968317069,0,0.303721926
1,0.82026406,0,0.303934617
1,0.68772832,0,0.304147307
1,0.556176202,0.153000831,0.304359998
1,0.691465026,0.591727466,0.304572688
1,0.828466586,1.09530396,0.304785379
1,0.981076553,1.547825313,0.30499807
1,1.135063833,1.854652831,0.30521076
1,1.292914534,1.993465717,0.305423451
1,1.455151132,2.017587868,0.305636141
1,1.490495783,1.95574667,0.305848832
1,1.525840433,1.752870331,0.306061522
1,1.561185083,1.380164312,0.306274213
1,1.597173624,0.893344161,0.306486904
1,1.634914522,0.402595152,0.306699594
1,1.672655419,0.025246831,0.306912285
1,1.751845144,0,0.307124975
1,1.827521964,0,0.307337666
1,1.903198783,0,0.307550357
1,1.978588206,0,0.307763047
1,2.052964736,0,0.307975738
1,2.127341267,0,0.308188428
1,2.063469676,0,0.308401119
1,1.999598086,0,0.308613809
1,1.935264562,0,0.3088265
1,1.870276335,0,0.309039191
1,1.805288109,0,0.309251881
1,1.740299882,0.058326214,0.309464572
1,1.799310954,0.181997901,0.309677262
1,1.858322027,0.350210868,0.309889953
1,1.917333099,0.523434398,0.310102644
1,1.976100269,0.661003965,0.310315334
1,2.034097405,0.739224027,0.310528025
1,2.092094542,0.75651481,0.310740715
1,2.041260261,0.715552957,0.310953406
1,1.990425981,0.612306528,0.311166096
1,1.93919734,0.456360612,0.311378787
1,1.887474348,0.279863317,0.311591478
1,1.835751356,0.125468872,0.311804168
1,1.784028365,0.019218008,0.312016859
1,1.735262594,0,0.312229549
1,1.683835753,0,0.31244224
1,1.631048063,0,0.312654931
1,1.578817324,0,0.312867621
1,1.529381234,0,0.313080312
1,1.479945143,0,0.313293002
1,1.501889672,0,0.313505693
1,1.523834201,0,0.313718383
1,1.54577873,0,0.313931074
1,1.567723259,0,0.314143765
1,1.589846462,0,0.314356455
1,1.613278755,0.149889178,0.314569146
1,1.578764939,0.54536252,0.314781836
1,1.545917561,1.002906577,0.314994527
1,1.513070183,1.417172676,0.315207218
1,1.480222805,1.700613316,0.315419908
1,1.447375427,1.830339543,0.315632599
1,1.414528049,1.853108167,0.315845289
1,1.345502795,1.79491544,0.31605798
1,1.276477541,1.606242497,0.31627067
1,1.207934402,1.263286811,0.316483361
1,1.142418907,0.81899908,0.316696052
1,1.076903411,0.374447045,0.316908742
1,1.011387916,0.032763537,0.317121433
1,0.994640173,0,0.317334123
1,0.97789243,0,0.317546814
1,0.961144686,0,0.317759505
1,0.944396943,0,0.317972195
1,0.9276492,0,0.318184886
1,0.910901456,0,0.318397576
1,0.763617888,0,0.318610267
1,0.626846937,0,0.318822958
1,0.504678609,0,0.319035648
1,0.400154467,0,0.319248339
1,0.311998017,0,0.319461029
1,0.239720685,0.337345532,0.31967372
1,0.263799315,1.384389272,0.31988641
1,0.287877944,2.471537834,0.320099101
1,0.311956573,3.351966456,0.320311792
1,0.336792644,3.858900952,0.320524482
1,0.365213197,4.013552786,0.320737173
1,0.400034599,4.022454585,0.320949863
1,0.397970768,3.983121895,0.321162554
1,0.395906937,3.704700883,0.321375245
1,0.393843106,3.038511201,0.321587935
1,0.391779275,2.048106226,0.321800626
1,0.389715444,0.947096145,0.322013316
1,0.387651613,0.033358149,0.322226007
1,0.479408793,0,0.322438697
1,0.577075409,0,0.322651388
1,0.697140654,0,0.322864079
1,0.817987129,0,0.323076769
1,0.952881318,0,0.32328946
1,1.089540947,0,0.324506988
1,0.865707485,0,0.325724517
1,0.664029022,0,0.326942045
1,0.487330146,0,0.328159574
1,0.341744898,0,0.329377102
1,0.236711046,0,0.33059463
1,0.165216972,0.383729261,0.331812159
1,0.214501432,1.584117003,0.333029687
1,0.292752005,2.808103874,0.334247216
1,0.383463647,3.778287982,0.335464744
1,0.499129663,4.314457658,0.336682273
1,0.634165343,4.455293275,0.337899801
1,0.785515555,4.455117487,0.33911733
1,0.776265455,4.432885642,0.340334858
1,0.767015355,4.155531397,0.341552386
1,0.757765255,3.435999675,0.342769915
1,0.748515156,2.334094622,0.343987443
1,0.739265056,1.085527672,0.345204972
1,0.730014956,0.031118346,0.3464225
1,0.737077378,0,0.347640029
1,0.7441398,0,0.348857557
1,0.751202222,0,0.350075086
1,0.758264644,0,0.351292614
1,0.765327066,0,0.352510142
1,0.772389488,0,0.353727671
1,0.92838214,0,0.354945199
1,1.091553141,0,0.356162728
1,1.25674862,0,0.357380256
1,1.428660925,0,0.358597785
1,1.601491255,0,0.359815313
1,1.780007483,0.379985142,0.361032842
1,1.636101932,1.532990142,0.36225037
1,1.493487271,2.710914799,0.363467898
1,1.353988139,3.646571944,0.364685427
1,1.214613324,4.164925071,0.365902955
1,1.082207368,4.301137367,0.367120484
1,0.949801413,4.300720919,0.368338012
1,0.937129607,4.279564341,0.369555541
1,0.924457802,4.011138369,0.370773069
1,0.911785996,3.316207551,0.371990598
1,0.89911419,2.254461523,0.373208126
1,0.886442384,1.053815885,0.374425654
1,0.873770578,0.036088556,0.375643183
1,1.03558115,0,0.376860711
1,1.197391721,0,0.37807824
1,1.366823813,0,0.379295768
1,1.537302808,0,0.380513297
1,1.715968206,0,0.381730825
1,1.884348505,0,0.382948353
1,1.722859657,0,0.384165882
1,1.550843545,0,0.38538341
1,1.387134918,0,0.386600939
1,1.223426292,0,0.387818467
1,1.067711711,0,0.389035996
1,0.912327253,0.321059526,0.390253524
1,0.841154156,1.224056878,0.391471053
1,0.77498577,2.168975215,0.392688581
1,0.711657903,2.940822833,0.393906109
1,0.648330037,3.39027015,0.395123638
1,0.58500217,3.5295174,0.396341166
1,0.528826917,3.537676792,0.397558695
1,0.504127317,3.501887363,0.398776223
1,0.479427717,3.25285986,0.399993752
1,0.454728118,2.665139059,0.40121128
1,0.430028518,1.80003366,0.402428809
1,0.405328918,0.846054626,0.403646337
1,0.380629318,0.0478877,0.404863865
1,0.331364673,0,0.406081394
1,0.291215971,0,0.407298922
1,0.251436998,0,0.408516451
1,0.213799916,0,0.409733979
1,0.188708564,0,0.410951508
1,0.164809294,0,0.412169036
1,0.177610839,0,0.413386565
1,0.19088284,0,0.414604093
1,0.204515654,0,0.415821621
1,0.218552072,0,0.41703915
1,0.240165069,0,0.418256678
1,0.261778067,0.215462998,0.419474207
1,0.228740811,0.743700544,0.420691735
1,0.203736326,1.327397278,0.421909264
1,0.1829139,1.833050764,0.423126792
1,0.163345679,2.156961609,0.424344321
1,0.143777458,2.285364149,0.425561849
1,0.124209236,2.302757404,0.426779377
1,0.188271157,2.25352296,0.427996906
1,0.278816678,2.05263763,0.429214434
1,0.403296098,1.648244871,0.430431963
1,0.561087003,1.095744201,0.431649491
1,0.764758114,0.518806239,0.43286702
1,0.988345799,0.054469962,0.434084548
1,0.973615174,0,0.435302077
1,0.958884549,0,0.436519605
1,0.944153924,0,0.437737133
1,0.9294233,0,0.438954662
1,0.914692675,0,0.44017219
1,0.89996205,0,0.441389719
1,1.025888204,0,0.442607247
1,1.151814358,0,0.443824776
1,1.28099801,0,0.445042304
1,1.413670207,0,0.446259833
1,1.546342405,0,0.447477361
1,1.685250689,0.15097115,0.448694889
1,1.736620744,0.473358437,0.449912418
1,1.785437535,0.850158285,0.451129946
1,1.834254325,1.194836989,0.452347475
1,1.883071115,1.43334517,0.453565003
1,1.931887905,1.543360207,0.454782532
1,1.98038587,1.562543235,0.45600006
1,2.021603323,1.513324653,0.457217589
1,2.062820776,1.35362181,0.458435117
1,2.104038228,1.066350464,0.459652645
1,2.145255681,0.698251847,0.460870174
1,2.186473134,0.333600472,0.462087702
1,2.227690587,0.052916619,0.463305231
1,2.113610456,0,0.464522759
1,1.999530325,0,0.465740288
1,1.884109304,0,0.466957816
1,1.768034765,0,0.468175344
1,1.646450777,0,0.469392873
1,1.525008113,0,0.470610401
1,1.44864375,0,0.47182793
1,1.372279387,0,0.473045458
1,1.295915024,0,0.474262987
1,1.219550661,0,0.475480515
1,1.146936176,0,0.476698044
1,1.074454747,0.289576405,0.477915572
1,1.040052765,1.019428023,0.4791331
1,1.005650784,1.793838232,0.480350629
1,0.971248802,2.436311827,0.481568157
1,0.936846821,2.819377812,0.482785686
1,0.902444839,2.944569211,0.484003214
1,0.868042858,2.953698833,0.485220743
1,1.088927202,2.918455709,0.486438271
1,1.314787135,2.700807189,0.4876558
1,1.547504569,2.205444689,0.488873328
1,1.787639051,1.490159494,0.490090856
1,2.016255085,0.712630061,0.491308385
1,2.241872665,0.061785266,0.492525913
1,2.385065895,0,0.493743442
1,2.513603748,0,0.49496097
1,2.624298938,0,0.496178499
1,2.718081922,0,0.497396027
1,2.80248439,0,0.498613556
1,2.875162486,0,0.499831084
1,2.890031931,0,0.501048612
1,2.897488513,0,0.502266141
1,2.904945095,0,0.503483669
1,2.912401677,0,0.504701198
1,2.919858258,0,0.505918726
1,2.926613478,0.259916619,0.507136255
1,2.925042007,0.875498685,0.508353783
1,2.922769175,1.539755213,0.509571312
1,2.920496342,2.101130523,0.51078884
1,2.918223509,2.446101352,0.512006368
1,2.915950676,2.568163429,0.513223897
1,2.913677843,2.580143657,0.514441425
1,2.923191778,2.540709236,0.515658954
1,2.929720082,2.337536095,0.516876482
1,2.935202688,1.897931593,0.518094011
1,2.940115507,1.277937978,0.519311539
1,2.941728039,0.615391632,0.520529068
1,2.94334057,0.066934291,0.521746596
1,2.942941314,0,0.522964124
1,2.942542059,0,0.524181653
1,2.942142803,0,0.525399181
1,2.941743548,0,0.52661671
1,2.941344292,0,0.527834238
1,2.940945037,0,0.528763097
1,2.916421758,0,0.529691955
1,2.861041933,0,0.530620814
1,2.767797083,0,0.531549672
1,2.655627645,0,0.532478531
1,2.526300547,0,0.533407389
1,2.367520735,0.160027655,0.534336248
1,2.414995496,0.478157786,0.535265107
1,2.462470258,0.847131434,0.536193965
1,2.509945019,1.18245258,0.537122824
1,2.55741978,1.412208962,0.538051682
1,2.596583686,1.515633575,0.538980541
1,2.63176121,1.532862224,0.539909399
1,2.77076539,1.487867575,0.540838258
1,2.884759814,1.335805832,0.541767116
1,2.931956431,1.05774387,0.542695975
1,2.945969995,0.698669493,0.543624833
1,2.948241903,0.340612462,0.544553692
1,2.948241903,0.062305807,0.545482551
1,2.948241903,0,0.546411409
1,2.947525226,0,0.547340268
1,2.939881041,0,0.548269126
1,2.905249533,0,0.549197985
1,2.82536803,0,0.550126843
1,2.711077977,0,0.551055702
1,2.571127971,0,0.55198456
1,2.384588269,0,0.552913419
1,2.167996774,0,0.553842277
1,1.936490202,0,0.554771136
1,1.699951705,0,0.555699995
1,1.454445226,0.455590477,0.556628853
1,1.499731991,1.681402844,0.557557712
1,1.545018755,2.904017131,0.55848657
1,1.59052743,3.845691977,0.559415429
1,1.638884484,4.329937556,0.560344287
1,1.687241538,4.40925799,0.561273146
1,1.734315827,4.386601937,0.562202004
1,1.737816447,4.410548928,0.563130863
1,1.741317067,4.194145245,0.564059721
1,1.744817687,3.517912597,0.56498858
1,1.748318307,2.433897181,0.565917439
1,1.751818927,1.175671877,0.566846297
1,1.755319547,0.052350949,0.567775156
1,1.806728501,0,0.568704014
1,1.858137456,0,0.569632873
1,1.909546411,0,0.570561731
1,1.960955366,0,0.57149059
1,2.011501516,0,0.572419448
1,2.062027155,0,0.573348307
1,2.040564884,0,0.574277165
1,2.019102613,0,0.575206024
1,1.997640342,0,0.576134883
1,1.976178071,0,0.577063741
1,1.954585847,0,0.5779926
1,1.932748361,0.314026991,0.578921458
1,2.008042697,1.044409658,0.579850317
1,2.082831865,1.811959457,0.580779175
1,2.157621034,2.441863441,0.581708034
1,2.232410202,2.808748829,0.582636892
1,2.307199371,2.917219545,0.583565751
1,2.370678386,2.920372831,0.584494609
1,2.378215508,2.897431101,0.585423468
1,2.385752631,2.696957084,0.586352327
1,2.393289753,2.216569541,0.587281185
1,2.400826876,1.511829115,0.588210044
1,2.408363998,0.738332364,0.589138902
1,2.415901121,0.07675668,0.590067761
1,2.308674912,0,0.590996619
1,2.179851834,0,0.591925478
1,2.051028756,0,0.592854336
1,1.921507367,0,0.593783195
1,1.790432137,0,0.594712053
1,1.654457493,0,0.595640912
1,1.56926829,0,0.596569771
1,1.488360048,0,0.597498629
1,1.407451807,0,0.598427488
1,1.326543565,0,0.599356346
1,1.245635323,0,0.600285205
1,1.167381665,0.339653216,0.601214063
1,1.103139482,1.128366308,0.602142922
1,1.038897299,1.949174276,0.60307178
1,0.974655116,2.615212076,0.604000639
1,0.910412933,2.994712948,0.604929497
1,0.846866581,3.097476175,0.605858356
1,0.787076944,3.09648164,0.606787215
1,0.756795337,3.081172852,0.607716073
1,0.726513731,2.880695697,0.608644932
1,0.696232125,2.378123607,0.60957379
1,0.665950519,1.629184455,0.610502649
1,0.635668913,0.798833385,0.611431507
1,0.605387307,0.079892947,0.612360366
1,0.564408806,0,0.613289224
1,0.530168902,0,0.614218083
1,0.498851999,0,0.615146941
1,0.467535095,0,0.6160758
1,0.436218192,0,0.617004659
1,0.404901289,0,0.617933517
1,0.463571282,0,0.618862376
1,0.522241275,0,0.619791234
1,0.589827232,0,0.620720093
1,0.666597542,0,0.621648951
1,0.743367852,0,0.62257781
1,0.821205465,0.472232321,0.623506668
1,0.772546135,1.673175955,0.624435527
1,0.724954108,2.865350393,0.625364385
1,0.677362081,3.777677716,0.626293244
1,0.629770055,4.237701639,0.627222103
1,0.582178028,4.298114624,0.628150961
1,0.538694393,4.269044164,0.62907982
1,0.582959143,4.306252107,0.630008678
1,0.631332285,4.110930487,0.630937537
1,0.679705427,3.461144945,0.631866395
1,0.728078569,2.407633166,0.632795254
1,0.776451711,1.178428285,0.633724112
1,0.826349394,0.062234864,0.634652971
1,0.837404576,0,0.635581829
1,0.848459758,0,0.636510688
1,0.859514941,0,0.637439547
1,0.870752201,0,0.638368405
1,0.882216835,0,0.639297264
1,0.893681468,0,0.640226122
1,0.849510689,0,0.641154981
1,0.806594884,0,0.642083839
1,0.767262402,0,0.643012698
1,0.727929919,0,0.643941556
1,0.688597437,0,0.644870415
1,0.649264954,0.481821975,0.645799273
1,0.597897285,1.694476198,0.646728132
1,0.547822033,2.892831629,0.647656991
1,0.50856544,3.804346825,0.648585849
1,0.469308847,4.256805817,0.649514708
1,0.430052254,4.306142903,0.650443566
1,0.390795661,4.27278438,0.651372425
1,0.389368555,4.318679422,0.652301283
1,0.387941449,4.13376461,0.653230142
1,0.386514343,3.489006742,0.654159
1,0.385087236,2.433432635,0.655087859
1,0.38366013,1.195578825,0.656016717
1,0.382233024,0.062171618,0.656945576
1,0.410119064,0,0.657874435
1,0.438005105,0,0.658803293
1,0.465891145,0,0.659732152
1,0.493777186,0,0.66066101
1,0.521663226,0,0.661589869
1,0.549549267,0,0.662518727
1,0.560277687,0,0.663447586
1,0.571765656,0,0.664376444
1,0.583253624,0,0.665305303
1,0.594741593,0,0.666234161
1,0.606229562,0,0.66716302
1,0.617717531,0.490569302,0.668091879
1,0.548868001,1.706015102,0.669020737
1,0.495510196,2.904444534,0.669949596
1,0.442152391,3.81322894,0.670878454
1,0.388794586,4.260293619,0.671807313
1,0.340549549,4.302540533,0.672736171
1,0.302627403,4.266323586,0.67366503
1,0.341881393,4.317918986,0.674593888
1,0.392371539,4.139711847,0.675522747
1,0.447517821,3.499311706,0.676451605
1,0.502664103,2.445355351,0.677380464
1,0.559599479,1.206308682,0.678309323
1,0.631758976,0.064846379,0.679238181
1,0.714302644,0,0.68016704
1,0.796846312,0,0.681095898
1,0.887000315,0,0.682024757
1,0.980952458,0,0.682953615
1,1.0749046,0,0.683882474
1,1.168856742,0,0.685893809
1,1.046948112,0,0.687905144
1,0.925039482,0,0.689916478
1,0.805704665,0,0.691927813
1,0.698599226,0,0.693939148
1,0.591493787,0,0.695950483
1,0.500331959,0.495008722,0.697961818
1,0.497572949,1.702818511,0.699973153
1,0.49481394,2.891093776,0.701984488
1,0.492054931,3.789449121,0.703995823
1,0.489295921,4.227403407,0.706007158
1,0.486536912,4.262270364,0.708018493
1,0.483777903,4.223502409,0.710029828
1,0.478419526,4.280342179,0.712041162
1,0.473061149,4.110268073,0.714052497
1,0.467702772,3.479604167,0.716063832
1,0.462344395,2.436225502,0.718075167
